cell,time,x,y,z,size,mother
ABprapappa,129,261.2548268822958,66.08748439265116,1.4720185504488938,35,ABprapapp
ABprapappa,130,266.2548268822958,64.08748439265116,1.2720185504488946,35,ABprapapp
ABprapappa,131,263.2548268822958,73.08748439265116,0.5720185504488953,35,ABprapapp
ABprapappa,132,264.2548268822958,79.08748439265116,1.1720185504488967,35,ABprapapp
ABprapappa,133,263.2548268822958,71.08748439265116,1.2720185504488946,35,ABprapapp
ABprapappa,134,263.2548268822958,77.08748439265116,0.4720185504488956,33,ABprapapp
ABprapappa,135,262.2548268822958,70.08748439265116,0.4720185504488956,34,ABprapapp
ABprapappp,106,265.2548268822958,45.08748439265116,0.4720185504488956,34,ABprapapp
ABprapappp,107,270.2548268822958,47.08748439265116,0.1720185504488949,35,ABprapapp
ABprapappp,108,270.2548268822958,44.08748439265116,-0.82798145,34,ABprapapp
ABprapappp,109,282.2548268822958,46.08748439265116,-0.12798145,33,ABprapapp
ABprapappp,110,281.2548268822958,49.08748439265116,0.27201855044889456,33,ABprapapp
ABprapappp,111,276.2548268822958,45.08748439265116,0.4720185504488956,34,ABprapapp
ABprapappp,112,282.2548268822958,46.08748439265116,1.2720185504488946,34,ABprapapp
ABprapappp,113,279.2548268822958,40.08748439265116,0.9720185504488956,32,ABprapapp
ABprapappp,114,275.2548268822958,33.08748439265116,0.5720185504488953,34,ABprapapp
ABprapappp,115,273.2548268822958,35.08748439265116,1.0720185504488953,32,ABprapapp
ABprapappp,116,271.2548268822958,42.08748439265116,0.27201855044889456,34,ABprapapp
ABprapappp,117,265.2548268822958,47.08748439265116,0.1720185504488949,32,ABprapapp
ABprapappp,118,267.2548268822958,37.08748439265116,0.1720185504488949,32,ABprapapp
ABprapappp,119,265.2548268822958,40.08748439265116,-0.02798145,32,ABprapapp
ABprapappp,120,268.2548268822958,49.08748439265116,-0.02798145,32,ABprapapp
ABprapappp,121,268.2548268822958,47.08748439265116,-0.72798145,34,ABprapapp
ABprapappp,122,265.2548268822958,50.08748439265116,-0.82798145,32,ABprapapp
ABprapappp,123,269.2548268822958,47.08748439265116,-0.82798145,32,ABprapapp
ABprapappp,124,274.2548268822958,44.08748439265116,-1.12798145,32,ABprapapp
ABprapappp,125,275.2548268822958,49.08748439265116,-1.02798145,32,ABprapapp
ABprapappp,126,269.2548268822958,51.08748439265116,-1.52798145,34,ABprapapp
ABprapappp,127,274.2548268822958,50.08748439265116,-1.12798145,32,ABprapapp
ABprapappp,128,272.2548268822958,49.08748439265116,-1.82798145,31,ABprapapp
ABprapappp,129,271.2548268822958,51.08748439265116,-1.72798145,33,ABprapapp
ABprapappp,130,271.2548268822958,49.08748439265116,-1.72798145,35,ABprapapp
ABprapappp,131,268.2548268822958,52.08748439265116,-2.62798145,35,ABprapapp
ABprapappp,132,269.2548268822958,57.08748439265116,-2.62798145,33,ABprapapp
ABprapappp,133,271.2548268822958,51.08748439265116,-1.82798145,35,ABprapapp
ABprapappp,134,271.2548268822958,52.08748439265116,-1.82798145,35,ABprapapp
ABprapappp,135,274.2548268822958,44.08748439265116,-1.72798145,34,ABprapapp
ABprapp,34,196.2548268822958,78.08748439265116,5.772018550448895,58,ABprap
ABprapp,35,194.2548268822958,72.08748439265116,5.072018550448895,57,ABprap
ABprapp,36,209.2548268822958,59.08748439265116,4.172018550448897,56,ABprap
ABprapp,37,207.2548268822958,69.08748439265116,4.272018550448895,55,ABprap
ABprapp,38,206.2548268822958,76.08748439265116,5.172018550448897,55,ABprap
ABprapp,39,216.2548268822958,64.08748439265116,6.072018550448895,54,ABprap
ABprapp,40,221.2548268822958,68.08748439265116,6.072018550448895,54,ABprap
ABprapp,41,231.2548268822958,62.08748439265116,5.872018550448896,53,ABprap
ABprapp,42,229.2548268822958,54.08748439265116,6.872018550448896,53,ABprap
ABprapp,43,219.2548268822958,47.08748439265116,6.272018550448895,53,ABprap
ABprapp,44,220.2548268822958,52.08748439265116,7.072018550448895,55,ABprap
ABprapp,45,213.2548268822958,48.08748439265116,6.272018550448895,55,ABprap
ABprapp,46,214.2548268822958,48.08748439265116,5.972018550448894,53,ABprap
ABprapp,47,210.2548268822958,43.08748439265116,5.172018550448897,55,ABprap
ABprapp,48,209.2548268822958,43.08748439265116,4.572018550448895,55,ABprap
ABprapp,49,207.2548268822958,46.08748439265116,4.172018550448897,53,ABprap
ABprapp,50,205.2548268822958,44.08748439265116,3.1720185504488967,53,ABprap
ABprapp,51,207.2548268822958,42.08748439265116,3.1720185504488967,55,ABprap
ABprapp,52,204.2548268822958,30.087484392651163,4.172018550448897,53,ABprap
ABprappa,53,219.2548268822958,73.08748439265116,5.172018550448897,52,ABprapp
ABprappa,54,218.2548268822958,72.08748439265116,5.172018550448897,50,ABprapp
ABprappa,55,221.2548268822958,74.08748439265116,5.972018550448894,48,ABprapp
ABprappa,56,225.2548268822958,80.08748439265116,5.072018550448895,47,ABprapp
ABprappa,57,226.2548268822958,83.08748439265116,5.072018550448895,47,ABprapp
ABprappa,58,237.2548268822958,81.08748439265116,5.072018550448895,47,ABprapp
ABprappa,59,240.2548268822958,76.08748439265116,5.072018550448895,47,ABprapp
ABprappa,60,244.2548268822958,77.08748439265116,5.072018550448895,47,ABprapp
ABprappa,61,244.2548268822958,65.08748439265116,5.172018550448897,47,ABprapp
ABprappa,62,248.2548268822958,66.08748439265116,5.172018550448897,47,ABprapp
ABprappa,63,248.2548268822958,64.08748439265116,6.172018550448897,49,ABprapp
ABprappa,64,242.2548268822958,61.08748439265116,5.372018550448896,49,ABprapp
ABprappa,65,244.2548268822958,73.08748439265116,5.972018550448894,47,ABprapp
ABprappa,66,237.2548268822958,78.08748439265116,5.072018550448895,50,ABprapp
ABprappa,67,236.2548268822958,81.08748439265116,5.172018550448897,49,ABprapp
ABprappa,68,239.2548268822958,95.08748439265116,5.072018550448895,46,ABprapp
ABprappa,69,232.2548268822958,90.08748439265116,4.272018550448895,50,ABprapp
ABprappa,70,230.2548268822958,90.08748439265116,4.272018550448895,50,ABprapp
ABprappa,71,228.2548268822958,94.08748439265116,3.372018550448896,50,ABprapp
ABprappa,72,221.2548268822958,99.08748439265116,3.1720185504488967,50,ABprapp
ABprappa,73,211.2548268822958,108.08748439265116,2.1720185504488967,50,ABprapp
ABprappa,74,205.2548268822958,112.08748439265116,2.472018550448894,49,ABprapp
ABprappa,75,207.2548268822958,113.08748439265116,3.372018550448896,49,ABprapp
ABprappa,76,208.2548268822958,102.08748439265116,4.072018550448895,44,ABprapp
ABprappa,77,206.2548268822958,106.08748439265116,4.072018550448895,41,ABprapp
ABprappa,78,202.2548268822958,117.08748439265116,5.072018550448895,40,ABprapp
ABprappaa,79,188.2548268822958,138.08748439265116,4.272018550448895,35,ABprappa
ABprappaa,80,187.2548268822958,136.08748439265116,4.072018550448895,38,ABprappa
ABprappaa,81,188.2548268822958,135.08748439265116,4.072018550448895,38,ABprappa
ABprappaa,82,183.2548268822958,135.08748439265116,5.172018550448897,38,ABprappa
ABprappaa,83,181.2548268822958,144.08748439265116,4.972018550448894,38,ABprappa
ABprappaa,84,181.2548268822958,139.08748439265116,5.072018550448895,38,ABprappa
ABprappaa,85,186.2548268822958,143.08748439265116,4.472018550448894,39,ABprappa
ABprappaa,86,183.2548268822958,135.08748439265116,5.272018550448895,39,ABprappa
ABprappaa,87,180.2548268822958,131.08748439265116,5.172018550448897,39,ABprappa
ABprappaa,88,185.2548268822958,132.08748439265116,5.872018550448896,37,ABprappa
ABprappaa,89,182.2548268822958,135.08748439265116,5.472018550448894,39,ABprappa
ABprappaa,90,180.2548268822958,139.08748439265116,5.172018550448897,39,ABprappa
ABprappaa,91,184.2548268822958,135.08748439265116,4.472018550448894,39,ABprappa
ABprappaa,92,179.2548268822958,135.08748439265116,4.272018550448895,41,ABprappa
ABprappaa,93,184.2548268822958,138.08748439265116,4.272018550448895,39,ABprappa
ABprappaa,94,188.2548268822958,128.08748439265116,4.472018550448894,40,ABprappa
ABprappaa,95,191.2548268822958,129.08748439265116,5.272018550448895,40,ABprappa
ABprappaa,96,185.2548268822958,127.08748439265116,4.972018550448894,38,ABprappa
ABprappaa,97,185.2548268822958,132.08748439265116,3.372018550448896,40,ABprappa
ABprappaa,98,182.2548268822958,131.08748439265116,4.172018550448897,38,ABprappa
ABprappaa,99,180.2548268822958,137.08748439265116,3.372018550448896,41,ABprappa
ABprappaa,100,170.2548268822958,146.08748439265116,3.2720185504488946,39,ABprappa
ABprappaa,101,174.2548268822958,144.08748439265116,3.2720185504488946,41,ABprappa
ABprappaa,102,170.2548268822958,146.08748439265116,3.472018550448894,40,ABprappa
ABprappaa,103,178.2548268822958,140.08748439265116,3.1720185504488967,38,ABprappa
ABprappaa,104,182.2548268822958,143.08748439265116,2.372018550448896,40,ABprappa
ABprappaa,105,180.2548268822958,145.08748439265116,2.372018550448896,40,ABprappa
ABprappaa,106,175.2548268822958,148.08748439265116,3.2720185504488946,40,ABprappa
ABprappaa,107,182.2548268822958,143.08748439265116,2.372018550448896,39,ABprappa
ABprappaa,108,189.2548268822958,144.08748439265116,3.0720185504488953,38,ABprappa
ABprappaa,109,193.2548268822958,139.08748439265116,2.372018550448896,37,ABprappa
ABprappaa,110,189.2548268822958,144.08748439265116,2.0720185504488953,37,ABprappa
ABprappaa,111,190.2548268822958,132.08748439265116,2.0720185504488953,32,ABprappa
ABprappaaa,112,175.2548268822958,154.08748439265116,2.1720185504488967,32,ABprappaa
ABprappaaa,113,175.2548268822958,150.08748439265116,2.872018550448896,32,ABprappaa
ABprappaaa,114,172.2548268822958,156.08748439265116,1.4720185504488938,34,ABprappaa
ABprappaaa,115,170.2548268822958,152.08748439265116,1.9720185504488938,32,ABprappaa
ABprappaaa,116,165.2548268822958,158.08748439265116,1.2720185504488946,34,ABprappaa
ABprappaaa,117,163.2548268822958,165.08748439265116,1.2720185504488946,34,ABprappaa
ABprappaaa,118,164.2548268822958,154.08748439265116,1.0720185504488953,32,ABprappaa
ABprappaaa,119,161.2548268822958,152.08748439265116,0.27201855044889456,34,ABprappaa
ABprappaaa,120,158.2548268822958,154.08748439265116,0.27201855044889456,34,ABprappaa
ABprappaaa,121,158.2548268822958,146.08748439265116,-0.02798145,32,ABprappaa
ABprappaaa,122,154.2548268822958,143.08748439265116,-0.62798145,34,ABprappaa
ABprappaaa,123,150.2548268822958,143.08748439265116,-0.82798145,32,ABprappaa
ABprappaaa,124,152.2548268822958,140.08748439265116,-0.72798145,34,ABprappaa
ABprappaaa,125,153.2548268822958,140.08748439265116,-0.72798145,34,ABprappaa
ABprappaaa,126,150.2548268822958,143.08748439265116,-0.12798145,32,ABprappaa
ABprappaaa,127,156.2548268822958,141.08748439265116,-0.82798145,34,ABprappaa
ABprappaaa,128,154.2548268822958,145.08748439265116,-0.72798145,33,ABprappaa
ABprappaaa,129,144.2548268822958,143.08748439265116,-1.52798145,35,ABprappaa
ABprappaaa,130,148.2548268822958,147.08748439265116,-0.82798145,33,ABprappaa
ABprappaaa,131,147.2548268822958,150.08748439265116,-0.72798145,35,ABprappaa
ABprappaaa,132,149.2548268822958,153.08748439265116,-0.82798145,35,ABprappaa
ABprappaaa,133,147.2548268822958,150.08748439265116,-0.62798145,35,ABprappaa
ABprappaaa,134,149.2548268822958,144.08748439265116,-0.82798145,35,ABprappaa
ABprappaaa,135,150.2548268822958,141.08748439265116,-0.82798145,34,ABprappaa
ABprappaap,112,213.2548268822958,122.08748439265116,2.0720185504488953,32,ABprappaa
ABprappaap,113,216.2548268822958,116.08748439265116,0.27201855044889456,32,ABprappaa
ABprappaap,114,215.2548268822958,118.08748439265116,0.87201855,32,ABprappaa
ABprappaap,115,216.2548268822958,119.08748439265116,0.9720185504488956,32,ABprappaa
ABprappaap,116,209.2548268822958,124.08748439265116,0.9720185504488956,32,ABprappaa
ABprappaap,117,203.2548268822958,133.08748439265116,1.0720185504488953,34,ABprappaa
ABprappaap,118,202.2548268822958,124.08748439265116,1.1720185504488967,34,ABprappaa
ABprappaap,119,199.2548268822958,128.08748439265116,0.5720185504488953,34,ABprappaa
ABprappaap,120,195.2548268822958,126.08748439265116,1.0720185504488953,34,ABprappaa
ABprappaap,121,196.2548268822958,122.08748439265116,0.27201855044889456,36,ABprappaa
ABprappaap,122,194.2548268822958,121.08748439265116,0.07201855,34,ABprappaa
ABprappaap,123,190.2548268822958,123.08748439265116,-0.42798145,34,ABprappaa
ABprappaap,124,189.2548268822958,116.08748439265116,0.1720185504488949,34,ABprappaa
ABprappaap,125,189.2548268822958,118.08748439265116,-0.42798145,34,ABprappaa
ABprappaap,126,183.2548268822958,119.08748439265116,0.07201855,32,ABprappaa
ABprappaap,127,183.2548268822958,121.08748439265116,-0.12798145,32,ABprappaa
ABprappaap,128,179.2548268822958,123.08748439265116,0.1720185504488949,33,ABprappaa
ABprappaap,129,176.2548268822958,124.08748439265116,0.1720185504488949,33,ABprappaa
ABprappaap,130,174.2548268822958,121.08748439265116,0.07201855,33,ABprappaa
ABprappaap,131,175.2548268822958,127.08748439265116,0.27201855044889456,33,ABprappaa
ABprappaap,132,178.2548268822958,134.08748439265116,0.1720185504488949,35,ABprappaa
ABprappaap,133,177.2548268822958,136.08748439265116,0.4720185504488956,33,ABprappaa
ABprappaap,134,179.2548268822958,133.08748439265116,0.37201855,35,ABprappaa
ABprappaap,135,182.2548268822958,132.08748439265116,0.27201855044889456,34,ABprappaa
ABprappap,79,225.2548268822958,95.08748439265116,5.972018550448894,39,ABprappa
ABprappap,80,233.2548268822958,101.08748439265116,5.172018550448897,38,ABprappa
ABprappap,81,233.2548268822958,103.08748439265116,5.972018550448894,38,ABprappa
ABprappap,82,242.2548268822958,103.08748439265116,5.972018550448894,38,ABprappa
ABprappap,83,232.2548268822958,106.08748439265116,6.072018550448895,38,ABprappa
ABprappap,84,232.2548268822958,109.08748439265116,5.272018550448895,42,ABprappa
ABprappap,85,235.2548268822958,109.08748439265116,6.072018550448895,41,ABprappa
ABprappap,86,233.2548268822958,110.08748439265116,5.372018550448896,41,ABprappa
ABprappap,87,234.2548268822958,107.08748439265116,5.272018550448895,39,ABprappa
ABprappap,88,235.2548268822958,105.08748439265116,5.172018550448897,41,ABprappa
ABprappap,89,235.2548268822958,106.08748439265116,4.272018550448895,41,ABprappa
ABprappap,90,230.2548268822958,108.08748439265116,4.272018550448895,41,ABprappa
ABprappap,91,233.2548268822958,105.08748439265116,4.072018550448895,41,ABprappa
ABprappap,92,232.2548268822958,112.08748439265116,3.2720185504488946,41,ABprappa
ABprappap,93,228.2548268822958,112.08748439265116,3.2720185504488946,41,ABprappa
ABprappap,94,235.2548268822958,104.08748439265116,3.472018550448894,40,ABprappa
ABprappap,95,240.2548268822958,105.08748439265116,4.172018550448897,42,ABprappa
ABprappap,96,235.2548268822958,100.08748439265116,3.1720185504488967,42,ABprappa
ABprappap,97,235.2548268822958,109.08748439265116,3.1720185504488967,40,ABprappa
ABprappap,98,232.2548268822958,108.08748439265116,3.2720185504488946,40,ABprappa
ABprappap,99,230.2548268822958,110.08748439265116,3.1720185504488967,41,ABprappa
ABprappap,100,225.2548268822958,117.08748439265116,3.372018550448896,41,ABprappa
ABprappap,101,222.2548268822958,114.08748439265116,4.072018550448895,41,ABprappa
ABprappap,102,221.2548268822958,123.08748439265116,4.172018550448897,40,ABprappa
ABprappap,103,229.2548268822958,117.08748439265116,3.0720185504488953,40,ABprappa
ABprappap,104,232.2548268822958,119.08748439265116,2.2720185504488946,40,ABprappa
ABprappap,105,228.2548268822958,119.08748439265116,2.1720185504488967,40,ABprappa
ABprappap,106,223.2548268822958,120.08748439265116,2.372018550448896,40,ABprappa
ABprappap,107,227.2548268822958,120.08748439265116,2.2720185504488946,39,ABprappa
ABprappap,108,235.2548268822958,114.08748439265116,2.472018550448894,38,ABprappa
ABprappap,109,237.2548268822958,113.08748439265116,3.1720185504488967,37,ABprappa
ABprappap,110,226.2548268822958,116.08748439265116,4.072018550448895,35,ABprappa
ABprappap,111,228.2548268822958,101.08748439265116,5.072018550448895,32,ABprappa
ABprappapa,112,200.2548268822958,121.08748439265116,5.972018550448894,32,ABprappap
ABprappapa,113,205.2548268822958,119.08748439265116,5.072018550448895,32,ABprappap
ABprappapa,114,202.2548268822958,124.08748439265116,6.172018550448897,34,ABprappap
ABprappapa,115,201.2548268822958,124.08748439265116,6.272018550448895,32,ABprappap
ABprappapa,116,191.2548268822958,132.08748439265116,6.072018550448895,34,ABprappap
ABprappapa,117,189.2548268822958,139.08748439265116,6.172018550448897,36,ABprappap
ABprappapa,118,192.2548268822958,131.08748439265116,6.172018550448897,36,ABprappap
ABprappapa,119,195.2548268822958,125.08748439265116,5.272018550448895,34,ABprappap
ABprappapa,120,195.2548268822958,125.08748439265116,5.172018550448897,34,ABprappap
ABprappapa,121,196.2548268822958,123.08748439265116,5.372018550448896,34,ABprappap
ABprappapa,122,191.2548268822958,123.08748439265116,5.172018550448897,36,ABprappap
ABprappapa,123,191.2548268822958,127.08748439265116,5.072018550448895,34,ABprappap
ABprappapa,124,194.2548268822958,121.08748439265116,5.272018550448895,34,ABprappap
ABprappapa,125,193.2548268822958,124.08748439265116,5.272018550448895,34,ABprappap
ABprappapa,126,190.2548268822958,123.08748439265116,5.372018550448896,34,ABprappap
ABprappapa,127,190.2548268822958,126.08748439265116,5.372018550448896,34,ABprappap
ABprappapa,128,189.2548268822958,124.08748439265116,5.372018550448896,33,ABprappap
ABprappapa,129,186.2548268822958,124.08748439265116,5.172018550448897,33,ABprappap
ABprappapa,130,187.2548268822958,121.08748439265116,5.172018550448897,33,ABprappap
ABprappapa,131,188.2548268822958,123.08748439265116,5.372018550448896,35,ABprappap
ABprappapa,132,187.2548268822958,124.08748439265116,6.172018550448897,35,ABprappap
ABprappapa,133,183.2548268822958,120.08748439265116,6.172018550448897,35,ABprappap
ABprappapa,134,190.2548268822958,115.08748439265116,6.172018550448897,35,ABprappap
ABprappapa,135,188.2548268822958,119.08748439265116,6.172018550448897,32,ABprappap
ABprappapp,112,242.2548268822958,90.08748439265116,3.872018550448896,32,ABprappap
ABprappapp,113,247.2548268822958,87.08748439265116,2.1720185504488967,32,ABprappap
ABprappapp,114,243.2548268822958,86.08748439265116,2.872018550448896,32,ABprappap
ABprappapp,115,245.2548268822958,92.08748439265116,2.872018550448896,32,ABprappap
ABprappapp,116,237.2548268822958,100.08748439265116,2.2720185504488946,32,ABprappap
ABprappapp,117,234.2548268822958,109.08748439265116,2.972018550448894,32,ABprappap
ABprappapp,118,235.2548268822958,104.08748439265116,2.5720185504488953,34,ABprappap
ABprappapp,119,233.2548268822958,105.08748439265116,2.972018550448894,32,ABprappap
ABprappapp,120,233.2548268822958,106.08748439265116,2.472018550448894,34,ABprappap
ABprappapp,121,235.2548268822958,108.08748439265116,2.472018550448894,34,ABprappap
ABprappapp,122,231.2548268822958,110.08748439265116,2.372018550448896,34,ABprappap
ABprappapp,123,229.2548268822958,105.08748439265116,2.0720185504488953,34,ABprappap
ABprappapp,124,230.2548268822958,103.08748439265116,2.2720185504488946,36,ABprappap
ABprappapp,125,229.2548268822958,109.08748439265116,2.472018550448894,34,ABprappap
ABprappapp,126,222.2548268822958,107.08748439265116,2.5720185504488953,34,ABprappap
ABprappapp,127,223.2548268822958,110.08748439265116,2.472018550448894,34,ABprappap
ABprappapp,128,220.2548268822958,108.08748439265116,2.2720185504488946,35,ABprappap
ABprappapp,129,214.2548268822958,110.08748439265116,2.2720185504488946,33,ABprappap
ABprappapp,130,215.2548268822958,111.08748439265116,2.1720185504488967,35,ABprappap
ABprappapp,131,214.2548268822958,116.08748439265116,2.1720185504488967,33,ABprappap
ABprappapp,132,213.2548268822958,120.08748439265116,3.0720185504488953,31,ABprappap
ABprappapp,133,210.2548268822958,118.08748439265116,2.5720185504488953,33,ABprappap
ABprappapp,134,217.2548268822958,117.08748439265116,2.2720185504488946,33,ABprappap
ABprappapp,135,217.2548268822958,116.08748439265116,2.972018550448894,30,ABprappap
ABprappp,53,210.2548268822958,12.087484392651163,4.872018550448896,52,ABprapp
ABprappp,54,214.2548268822958,1.087484392651163,4.372018550448896,48,ABprapp
ABprappp,55,214.2548268822958,-6.912515607,4.172018550448897,42,ABprapp
ABprappp,56,210.2548268822958,-10.91251561,4.072018550448895,47,ABprapp
ABprappp,57,209.2548268822958,-8.912515607,4.072018550448895,47,ABprapp
ABprappp,58,209.2548268822958,-8.912515607,2.972018550448894,47,ABprapp
ABprappp,59,203.2548268822958,-7.912515607,2.972018550448894,47,ABprapp
ABprappp,60,208.2548268822958,-5.912515607,1.9720185504488938,47,ABprapp
ABprappp,61,209.2548268822958,-6.912515607,1.9720185504488938,47,ABprapp
ABprappp,62,213.2548268822958,-4.912515607,1.9720185504488938,47,ABprapp
ABprappp,63,218.2548268822958,-11.91251561,1.9720185504488938,47,ABprapp
ABprappp,64,219.2548268822958,-4.912515607,2.1720185504488967,47,ABprapp
ABprappp,65,219.2548268822958,4.087484392651163,2.0720185504488953,47,ABprapp
ABprappp,66,216.2548268822958,14.087484392651163,1.2720185504488946,46,ABprapp
ABprappp,67,215.2548268822958,19.087484392651163,2.0720185504488953,45,ABprapp
ABprappp,68,221.2548268822958,30.087484392651163,2.972018550448894,46,ABprapp
ABprappp,69,226.2548268822958,21.087484392651163,2.972018550448894,46,ABprapp
ABprappp,70,227.2548268822958,19.087484392651163,2.1720185504488967,46,ABprapp
ABprappp,71,236.2548268822958,18.087484392651163,2.872018550448896,46,ABprapp
ABprappp,72,230.2548268822958,30.087484392651163,1.9720185504488938,46,ABprapp
ABprappp,73,226.2548268822958,36.08748439265116,2.1720185504488967,46,ABprapp
ABprappp,74,211.2548268822958,46.08748439265116,1.2720185504488946,47,ABprapp
ABprappp,75,214.2548268822958,51.08748439265116,1.372018550448896,47,ABprapp
ABprappp,76,223.2548268822958,44.08748439265116,1.1720185504488967,44,ABprapp
ABprappp,77,231.2548268822958,43.08748439265116,1.372018550448896,43,ABprapp
ABprappp,78,233.2548268822958,47.08748439265116,1.1720185504488967,42,ABprapp
ABprappp,79,231.2548268822958,41.08748439265116,1.1720185504488967,41,ABprapp
ABprapppa,80,231.2548268822958,64.08748439265116,2.972018550448894,38,ABprappp
ABprapppa,81,238.2548268822958,75.08748439265116,3.0720185504488953,38,ABprappp
ABprapppa,82,245.2548268822958,75.08748439265116,3.1720185504488967,38,ABprappp
ABprapppa,83,242.2548268822958,84.08748439265116,3.0720185504488953,38,ABprappp
ABprapppa,84,244.2548268822958,96.08748439265116,3.0720185504488953,38,ABprappp
ABprapppa,85,248.2548268822958,103.08748439265116,3.0720185504488953,37,ABprappp
ABprapppa,86,252.2548268822958,100.08748439265116,2.972018550448894,37,ABprappp
ABprapppa,87,244.2548268822958,97.08748439265116,2.0720185504488953,37,ABprappp
ABprapppa,88,249.2548268822958,98.08748439265116,2.0720185504488953,37,ABprappp
ABprapppa,89,251.2548268822958,93.08748439265116,1.2720185504488946,39,ABprappp
ABprapppa,90,248.2548268822958,95.08748439265116,1.2720185504488946,39,ABprappp
ABprapppa,91,251.2548268822958,92.08748439265116,0.9720185504488956,37,ABprappp
ABprapppa,92,243.2548268822958,102.08748439265116,0.9720185504488956,37,ABprappp
ABprapppa,93,241.2548268822958,94.08748439265116,0.1720185504488949,37,ABprappp
ABprapppa,94,246.2548268822958,79.08748439265116,0.07201855,38,ABprappp
ABprapppa,95,243.2548268822958,89.08748439265116,0.07201855,38,ABprappp
ABprapppa,96,237.2548268822958,86.08748439265116,-0.12798145,38,ABprappp
ABprapppa,97,236.2548268822958,84.08748439265116,0.1720185504488949,38,ABprappp
ABprapppa,98,230.2548268822958,84.08748439265116,0.27201855044889456,38,ABprappp
ABprapppa,99,225.2548268822958,90.08748439265116,-0.42798145,39,ABprappp
ABprapppa,100,216.2548268822958,91.08748439265116,0.27201855044889456,39,ABprappp
ABprapppa,101,219.2548268822958,92.08748439265116,0.4720185504488956,39,ABprappp
ABprapppa,102,221.2548268822958,97.08748439265116,1.1720185504488967,38,ABprappp
ABprapppa,103,226.2548268822958,97.08748439265116,-0.52798145,38,ABprappp
ABprapppa,104,219.2548268822958,100.08748439265116,-0.52798145,38,ABprappp
ABprapppa,105,219.2548268822958,99.08748439265116,-0.72798145,38,ABprappp
ABprapppa,106,214.2548268822958,99.08748439265116,-0.42798145,38,ABprappp
ABprapppa,107,215.2548268822958,103.08748439265116,-1.42798145,39,ABprappp
ABprapppa,108,212.2548268822958,103.08748439265116,-0.82798145,38,ABprappp
ABprapppa,109,216.2548268822958,100.08748439265116,-1.52798145,37,ABprappp
ABprapppa,110,217.2548268822958,107.08748439265116,-0.62798145,37,ABprappp
ABprapppa,111,223.2548268822958,99.08748439265116,-0.72798145,36,ABprappp
ABprapppa,112,220.2548268822958,95.08748439265116,-1.62798145,36,ABprappp
ABprapppa,113,221.2548268822958,90.08748439265116,-2.82798145,36,ABprappp
ABprapppa,114,224.2548268822958,90.08748439265116,-2.82798145,36,ABprappp
ABprapppa,115,222.2548268822958,85.08748439265116,-1.92798145,36,ABprappp
ABprapppaa,116,205.2548268822958,113.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,117,202.2548268822958,120.08748439265116,-2.52798145,26,ABprapppa
ABprapppaa,118,204.2548268822958,110.08748439265116,-1.02798145,32,ABprapppa
ABprapppaa,119,210.2548268822958,110.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,120,212.2548268822958,113.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,121,220.2548268822958,114.08748439265116,-1.72798145,34,ABprapppa
ABprapppaa,122,210.2548268822958,114.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,123,209.2548268822958,106.08748439265116,-2.52798145,34,ABprapppa
ABprapppaa,124,207.2548268822958,100.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,125,205.2548268822958,99.08748439265116,-2.62798145,34,ABprapppa
ABprapppaa,126,203.2548268822958,98.08748439265116,-1.92798145,32,ABprapppa
ABprapppaa,127,207.2548268822958,96.08748439265116,-2.02798145,32,ABprapppa
ABprapppaa,128,208.2548268822958,99.08748439265116,-1.82798145,35,ABprapppa
ABprapppaa,129,207.2548268822958,98.08748439265116,-1.82798145,33,ABprapppa
ABprapppaa,130,215.2548268822958,97.08748439265116,-1.82798145,35,ABprapppa
ABprapppaa,131,219.2548268822958,96.08748439265116,-1.82798145,33,ABprapppa
ABprapppaa,132,223.2548268822958,102.08748439265116,-1.82798145,31,ABprapppa
ABprapppaa,133,229.2548268822958,93.08748439265116,-1.82798145,33,ABprapppa
ABprapppaa,134,228.2548268822958,91.08748439265116,-1.82798145,31,ABprapppa
ABprapppaa,135,235.2548268822958,81.08748439265116,-2.62798145,34,ABprapppa
ABprapppap,116,239.2548268822958,79.08748439265116,-1.82798145,34,ABprapppa
ABprapppap,117,240.2548268822958,87.08748439265116,-1.82798145,32,ABprapppa
ABprapppap,118,244.2548268822958,84.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,119,243.2548268822958,85.08748439265116,-2.82798145,34,ABprapppa
ABprapppap,120,237.2548268822958,85.08748439265116,-2.72798145,32,ABprapppa
ABprapppap,121,243.2548268822958,81.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,122,240.2548268822958,82.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,123,237.2548268822958,77.08748439265116,-2.02798145,32,ABprapppa
ABprapppap,124,239.2548268822958,72.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,125,235.2548268822958,74.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,126,233.2548268822958,74.08748439265116,-1.92798145,32,ABprapppa
ABprapppap,127,235.2548268822958,74.08748439265116,-2.12798145,32,ABprapppa
ABprapppap,128,233.2548268822958,72.08748439265116,-2.62798145,35,ABprapppa
